"Name","State","Notes","User","Tags","Created","Runtime","Sweep","base_model","dtype","effective_wbits","eval_base","eval_datasets","model_seqlen","offload_activations","seed","trust_remote_code","use_fast_tokenizer","wandb","noise_level","wikitext2"
"Llama-2-7b-hf","finished","-","","","2024-08-15T01:53:07.000Z","38","","meta-llama/Llama-2-7b-hf","auto","2.55859375","false","[""wikitext2""]","4096","false","0","false","false","true","0.02881197763997853","5.132058620452881"
"Llama-2-7b-hf","finished","-","","","2024-08-15T01:53:06.000Z","39","","meta-llama/Llama-2-7b-hf","auto","3.40234375","false","[""wikitext2""]","4096","false","0","false","false","true","0.00894509487837347","5.118249416351318"
"Llama-2-7b-hf","finished","-","","","2024-08-15T01:53:06.000Z","38","","meta-llama/Llama-2-7b-hf","auto","2.76953125","false","[""wikitext2""]","4096","false","0","false","false","true","0.021506812043039537","5.124094009399414"
"Llama-2-7b-hf","finished","-","","","2024-08-15T01:53:03.000Z","37","","meta-llama/Llama-2-7b-hf","auto","2.79296875","false","[""wikitext2""]","4096","false","0","false","false","true","0.0208192585481744","5.125601768493652"
"Meta-Llama-3.1-8B","finished","-","","","2024-08-15T01:52:52.000Z","36","","meta-llama/Meta-Llama-3.1-8B","auto","3.982421875","false","[""wikitext2""]","8192","false","0","false","false","true","0.004002608566004436","5.610015869140625"
"Meta-Llama-3.1-8B","finished","-","","","2024-08-15T01:52:49.000Z","36","","meta-llama/Meta-Llama-3.1-8B","auto","3.408203125","false","[""wikitext2""]","8192","false","0","false","false","true","0.008872729798107855","5.61502742767334"
"Meta-Llama-3.1-8B","finished","-","","","2024-08-15T01:52:45.000Z","36","","meta-llama/Meta-Llama-3.1-8B","auto","3.654296875","false","[""wikitext2""]","8192","false","0","false","false","true","0.006308034430487737","5.612521171569824"
"Meta-Llama-3.1-8B","finished","-","","","2024-08-15T01:52:44.000Z","36","","meta-llama/Meta-Llama-3.1-8B","auto","3.736328125","false","[""wikitext2""]","8192","false","0","false","false","true","0.005629973121596194","5.607512474060059"
"Llama-2-7b-hf","finished","-","","","2024-08-15T01:52:37.000Z","38","","meta-llama/Llama-2-7b-hf","auto","2.62890625","false","[""wikitext2""]","4096","false","0","false","false","true","0.026136096556899947","5.1350178718566895"
"Llama-2-7b-hf","finished","-","","","2024-08-15T01:52:36.000Z","39","","meta-llama/Llama-2-7b-hf","auto","2.72265625","false","[""wikitext2""]","4096","false","0","false","false","true","0.02295078802089034","5.127652645111084"
"Meta-Llama-3.1-8B","finished","-","","","2024-08-15T01:52:29.000Z","35","","meta-llama/Meta-Llama-3.1-8B","auto","3.853515625","false","[""wikitext2""]","8192","false","0","false","false","true","0.0047857765376451","5.602507591247559"
"Llama-2-7b-hf","finished","-","","","2024-08-15T01:52:23.000Z","37","","meta-llama/Llama-2-7b-hf","auto","3.21484375","false","[""wikitext2""]","4096","false","0","false","false","true","0.011600352858380878","5.119754791259766"
"Llama-2-7b-hf","finished","-","","","2024-08-15T01:52:21.000Z","38","","meta-llama/Llama-2-7b-hf","auto","2.37109375","false","[""wikitext2""]","4096","false","0","false","false","true","0.03736451225124461","5.138704299926758"
"Llama-2-7b-hf","finished","-","","","2024-08-15T01:52:19.000Z","38","","meta-llama/Llama-2-7b-hf","auto","2.58203125","false","[""wikitext2""]","4096","false","0","false","false","true","0.02789088455185836","5.134171962738037"
"Llama-2-7b-hf","finished","-","","","2024-08-15T01:52:17.000Z","37","","meta-llama/Llama-2-7b-hf","auto","2.60546875","false","[""wikitext2""]","4096","false","0","false","false","true","0.026999237983778714","5.134715557098389"
"Meta-Llama-3.1-8B","finished","-","","","2024-08-15T01:52:11.000Z","35","","meta-llama/Meta-Llama-3.1-8B","auto","3.888671875","false","[""wikitext2""]","8192","false","0","false","false","true","0.0045581251443456315","5.607512474060059"
"Llama-2-7b-hf","finished","-","","","2024-08-15T01:52:06.000Z","96","","meta-llama/Llama-2-7b-hf","auto","2.4765625","false","[""wikitext2""]","4096","false","0","false","false","true","0.03228202746941339","5.1350178718566895"
"Meta-Llama-3.1-8B","finished","-","","","2024-08-15T01:52:03.000Z","36","","meta-llama/Meta-Llama-3.1-8B","auto","3.560546875","false","[""wikitext2""]","8192","false","0","false","false","true","0.007183517917093335","5.618788719177246"
"Meta-Llama-3.1-8B","finished","-","","","2024-08-15T01:52:03.000Z","36","","meta-llama/Meta-Llama-3.1-8B","auto","3.314453125","false","[""wikitext2""]","8192","false","0","false","false","true","0.01010416385335226","5.616280555725098"
"Meta-Llama-3.1-8B","finished","-","","","2024-08-15T01:52:02.000Z","37","","meta-llama/Meta-Llama-3.1-8B","auto","3.642578125","false","[""wikitext2""]","8192","false","0","false","false","true","0.0064113494048594","5.613773822784424"
"Llama-2-7b-hf","finished","-","","","2024-08-15T01:51:51.000Z","38","","meta-llama/Llama-2-7b-hf","auto","2.44140625","false","[""wikitext2""]","4096","false","0","false","false","true","0.03389432381916591","5.13634729385376"
"Llama-2-7b-hf","finished","-","","","2024-08-15T01:51:50.000Z","37","","meta-llama/Llama-2-7b-hf","auto","2.53515625","false","[""wikitext2""]","4096","false","0","false","false","true","0.02976348971590116","5.141366004943848"
"Meta-Llama-3.1-8B","finished","-","","","2024-08-15T01:51:48.000Z","35","","meta-llama/Meta-Llama-3.1-8B","auto","3.759765625","false","[""wikitext2""]","8192","false","0","false","false","true","0.00544998792955547","5.611268043518066"
"Llama-2-7b-hf","finished","-","","","2024-08-15T01:51:40.000Z","37","","meta-llama/Llama-2-7b-hf","auto","3.02734375","false","[""wikitext2""]","4096","false","0","false","false","true","0.015043796434657229","5.122647762298584"
"Llama-2-7b-hf","finished","-","","","2024-08-15T01:51:35.000Z","37","","meta-llama/Llama-2-7b-hf","auto","2.18359375","false","[""wikitext2""]","4096","false","0","false","false","true","0.04845577742765625","5.163857460021973"
"Llama-2-7b-hf","finished","-","","","2024-08-15T01:51:33.000Z","38","","meta-llama/Llama-2-7b-hf","auto","2.39453125","false","[""wikitext2""]","4096","false","0","false","false","true","0.03617000230105472","5.143423080444336"
"Llama-2-7b-hf","finished","-","","","2024-08-15T01:51:31.000Z","90","","meta-llama/Llama-2-7b-hf","auto","2.1484375","false","[""wikitext2""]","4096","false","0","false","false","true","0.05087585693304212","5.172126770019531"
"Llama-2-7b-hf","finished","-","","","2024-08-15T01:51:29.000Z","38","","meta-llama/Llama-2-7b-hf","auto","2.41796875","false","[""wikitext2""]","4096","false","0","false","false","true","0.03501367976280021","5.146812915802002"
"Meta-Llama-3.1-8B","finished","-","","","2024-08-15T01:51:25.000Z","40","","meta-llama/Meta-Llama-3.1-8B","auto","3.794921875","false","[""wikitext2""]","8192","false","0","false","false","true","0.005190741110179509","5.606260776519775"
"Meta-Llama-3.1-8B","finished","-","","","2024-08-15T01:51:20.000Z","36","","meta-llama/Meta-Llama-3.1-8B","auto","3.466796875","false","[""wikitext2""]","8192","false","0","false","false","true","0.008180508561556952","5.610015869140625"
"Meta-Llama-3.1-8B","finished","-","","","2024-08-15T01:51:18.000Z","36","","meta-llama/Meta-Llama-3.1-8B","auto","3.548828125","false","[""wikitext2""]","8192","false","0","false","false","true","0.007301171835707963","5.610015869140625"
"Meta-Llama-3.1-8B","finished","-","","","2024-08-15T01:51:15.000Z","35","","meta-llama/Meta-Llama-3.1-8B","auto","3.220703125","false","[""wikitext2""]","8192","false","0","false","false","true","0.011506506959916934","5.61502742767334"
"Meta-Llama-3.1-8B","finished","-","","","2024-08-15T01:51:11.000Z","36","","meta-llama/Meta-Llama-3.1-8B","auto","3.912109375","false","[""wikitext2""]","8192","false","0","false","false","true","0.004412405970962063","5.610015869140625"
"Meta-Llama-3.1-8B","finished","-","","","2024-08-15T01:51:07.000Z","36","","meta-llama/Meta-Llama-3.1-8B","auto","3.666015625","false","[""wikitext2""]","8192","false","0","false","false","true","0.006206384313738922","5.61502742767334"
"Llama-2-7b-hf","finished","-","","","2024-08-15T01:51:05.000Z","37","","meta-llama/Llama-2-7b-hf","auto","2.25390625","false","[""wikitext2""]","4096","false","0","false","false","true","0.04395549980684423","5.14741849899292"
"Llama-2-7b-hf","finished","-","","","2024-08-15T01:51:03.000Z","37","","meta-llama/Llama-2-7b-hf","auto","2.34765625","false","[""wikitext2""]","4096","false","0","false","false","true","0.03859847074802917","5.149054050445557"
"Llama-2-7b-hf","finished","-","","","2024-08-15T01:50:56.000Z","37","","meta-llama/Llama-2-7b-hf","auto","2.83984375","false","[""wikitext2""]","4096","false","0","false","false","true","0.019509390268581325","5.119213104248047"
"Llama-2-7b-hf","finished","-","","","2024-08-15T01:50:49.000Z","37","","meta-llama/Llama-2-7b-hf","auto","1.99609375","false","[""wikitext2""]","4096","false","0","false","false","true","0.06283936881955017","5.203501224517822"
"Llama-2-7b-hf","finished","-","","","2024-08-15T01:50:47.000Z","38","","meta-llama/Llama-2-7b-hf","auto","2.20703125","false","[""wikitext2""]","4096","false","0","false","false","true","0.0469066896758258","5.150023460388184"
"Meta-Llama-3.1-8B","finished","-","","","2024-08-15T01:50:45.000Z","35","","meta-llama/Meta-Llama-3.1-8B","auto","3.701171875","false","[""wikitext2""]","8192","false","0","false","false","true","0.005911156982236757","5.611268043518066"
"Llama-2-7b-hf","finished","-","","","2024-08-15T01:50:39.000Z","39","","meta-llama/Llama-2-7b-hf","auto","2.23046875","false","[""wikitext2""]","4096","false","0","false","false","true","0.045407124870282894","5.162703514099121"
"Meta-Llama-3.1-8B","finished","-","","","2024-08-15T01:50:37.000Z","38","","meta-llama/Meta-Llama-3.1-8B","auto","3.373046875","false","[""wikitext2""]","8192","false","0","false","false","true","0.009315870176430869","5.612521171569824"
"Meta-Llama-3.1-8B","finished","-","","","2024-08-15T01:50:37.000Z","35","","meta-llama/Meta-Llama-3.1-8B","auto","3.455078125","false","[""wikitext2""]","8192","false","0","false","false","true","0.008314491506909879","5.608764171600342"
"Meta-Llama-3.1-8B","finished","-","","","2024-08-15T01:50:28.000Z","37","","meta-llama/Meta-Llama-3.1-8B","auto","3.818359375","false","[""wikitext2""]","8192","false","0","false","false","true","0.005024797771664162","5.606260776519775"
"Meta-Llama-3.1-8B","finished","-","","","2024-08-15T01:50:27.000Z","34","","meta-llama/Meta-Llama-3.1-8B","auto","3.572265625","false","[""wikitext2""]","8192","false","0","false","false","true","0.007067759919418094","5.610015869140625"
"Meta-Llama-3.1-8B","finished","-","","","2024-08-15T01:50:24.000Z","40","","meta-llama/Meta-Llama-3.1-8B","auto","3.126953125","false","[""wikitext2""]","8192","false","0","false","false","true","0.013103479351702176","5.618788719177246"
"Llama-2-7b-hf","finished","-","","","2024-08-15T01:50:18.000Z","37","","meta-llama/Llama-2-7b-hf","auto","2.06640625","false","[""wikitext2""]","4096","false","0","false","false","true","0.05700323079397042","5.185349464416504"
"Llama-2-7b-hf","finished","-","","","2024-08-15T01:50:17.000Z","37","","meta-llama/Llama-2-7b-hf","auto","2.16015625","false","[""wikitext2""]","4096","false","0","false","false","true","0.05005602361508417","5.168598651885986"
"Llama-2-7b-hf","finished","-","","","2024-08-15T01:50:16.000Z","101","","meta-llama/Llama-2-7b-hf","auto","2.1015625","false","[""wikitext2""]","4096","false","0","false","false","true","0.05429168235230332","5.188034534454346"
"Llama-2-7b-hf","finished","-","","","2024-08-15T01:50:14.000Z","37","","meta-llama/Llama-2-7b-hf","auto","2.65234375","false","[""wikitext2""]","4096","false","0","false","false","true","0.025300548987419742","5.130187034606934"
"Meta-Llama-3.1-8B","finished","-","","","2024-08-15T01:50:03.000Z","36","","meta-llama/Meta-Llama-3.1-8B","auto","3.607421875","false","[""wikitext2""]","8192","false","0","false","false","true","0.006731558389633883","5.606260776519775"
"Llama-2-7b-hf","finished","-","","","2024-08-15T01:50:03.000Z","38","","meta-llama/Llama-2-7b-hf","auto","1.80859375","false","[""wikitext2""]","4096","false","0","false","false","true","0.08149257907449599","5.279042720794678"
"Llama-2-7b-hf","finished","-","","","2024-08-15T01:49:57.000Z","85","","meta-llama/Llama-2-7b-hf","auto","1.7734375","false","[""wikitext2""]","4096","false","0","false","false","true","0.08556265143591191","5.308940887451172"
"Llama-2-7b-hf","finished","-","","","2024-08-15T01:49:57.000Z","39","","meta-llama/Llama-2-7b-hf","auto","2.01953125","false","[""wikitext2""]","4096","false","0","false","false","true","0.06083045054935104","5.221163272857666"
"Meta-Llama-3.1-8B","finished","-","","","2024-08-15T01:49:56.000Z","35","","meta-llama/Meta-Llama-3.1-8B","auto","3.361328125","false","[""wikitext2""]","8192","false","0","false","false","true","0.00946844843185001","5.616280555725098"
"Meta-Llama-3.1-8B","finished","-","","","2024-08-15T01:49:55.000Z","36","","meta-llama/Meta-Llama-3.1-8B","auto","3.279296875","false","[""wikitext2""]","8192","false","0","false","false","true","0.01060880707978829","5.617534637451172"
"Llama-2-7b-hf","finished","-","","","2024-08-15T01:49:53.000Z","38","","meta-llama/Llama-2-7b-hf","auto","2.04296875","false","[""wikitext2""]","4096","false","0","false","false","true","0.058885755594760454","5.201541900634766"
"Meta-Llama-3.1-8B","finished","-","","","2024-08-15T01:49:47.000Z","36","","meta-llama/Meta-Llama-3.1-8B","auto","3.724609375","false","[""wikitext2""]","8192","false","0","false","false","true","0.005722182594321897",""
"Meta-Llama-3.1-8B","finished","-","","","2024-08-15T01:49:44.000Z","37","","meta-llama/Meta-Llama-3.1-8B","auto","3.478515625","false","[""wikitext2""]","8192","false","0","false","false","true","0.008048684669422195","5.613773822784424"
"Meta-Llama-3.1-8B","finished","-","","","2024-08-15T01:49:36.000Z","37","","meta-llama/Meta-Llama-3.1-8B","auto","3.033203125","false","[""wikitext2""]","8192","false","0","false","false","true","0.01492209336148742","5.627574443817139"
"Llama-2-7b-hf","finished","-","","","2024-08-15T01:49:31.000Z","36","","meta-llama/Llama-2-7b-hf","auto","1.97265625","false","[""wikitext2""]","4096","false","0","false","false","true","0.06491463137258617","5.198911190032959"
"Llama-2-7b-hf","finished","-","","","2024-08-15T01:49:31.000Z","38","","meta-llama/Llama-2-7b-hf","auto","1.87890625","false","[""wikitext2""]","4096","false","0","false","false","true","0.07392404443652131","5.241659641265869"
"Llama-2-7b-hf","finished","-","","","2024-08-15T01:49:30.000Z","39","","meta-llama/Llama-2-7b-hf","auto","2.46484375","false","[""wikitext2""]","4096","false","0","false","false","true","0.032810752681271475","5.146025657653809"
"Meta-Llama-3.1-8B","finished","-","","","2024-08-15T01:49:22.000Z","36","","meta-llama/Meta-Llama-3.1-8B","auto","3.513671875","false","[""wikitext2""]","8192","false","0","false","false","true","0.007665822188316122","5.610015869140625"
"Llama-2-7b-hf","finished","-","","","2024-08-15T01:49:16.000Z","38","","meta-llama/Llama-2-7b-hf","auto","1.62109375","false","[""wikitext2""]","4096","false","0","false","false","true","0.10568279995433158","5.3915300369262695"
"Meta-Llama-3.1-8B","finished","-","","","2024-08-15T01:49:15.000Z","35","","meta-llama/Meta-Llama-3.1-8B","auto","3.267578125","false","[""wikitext2""]","8192","false","0","false","false","true","0.01078256146297061","5.6200432777404785"
"Meta-Llama-3.1-8B","finished","-","","","2024-08-15T01:49:14.000Z","36","","meta-llama/Meta-Llama-3.1-8B","auto","3.185546875","false","[""wikitext2""]","8192","false","0","false","false","true","0.01208118893078923","5.617534637451172"
"Meta-Llama-3.1-8B","finished","-","","","2024-08-15T01:49:08.000Z","34","","meta-llama/Meta-Llama-3.1-8B","auto","3.630859375","false","[""wikitext2""]","8192","false","0","false","false","true","0.006516356504416338","5.612521171569824"
"Llama-2-7b-hf","finished","-","","","2024-08-15T01:49:06.000Z","39","","meta-llama/Llama-2-7b-hf","auto","1.85546875","false","[""wikitext2""]","4096","false","0","false","false","true","0.07636537706079735","5.259884834289551"
"Llama-2-7b-hf","finished","-","","","2024-08-15T01:49:04.000Z","42","","meta-llama/Llama-2-7b-hf","auto","1.83203125","false","[""wikitext2""]","4096","false","0","false","false","true","0.07888733439964067","5.267812252044678"
"Meta-Llama-3.1-8B","finished","-","","","2024-08-15T01:49:01.000Z","38","","meta-llama/Meta-Llama-3.1-8B","auto","3.384765625","false","[""wikitext2""]","8192","false","0","false","false","true","0.009165750626278417","5.613773822784424"
"Meta-Llama-3.1-8B","finished","-","","","2024-08-15T01:48:51.000Z","35","","meta-llama/Meta-Llama-3.1-8B","auto","2.939453125","false","[""wikitext2""]","8192","false","0","false","false","true","0.01699311032684015","5.630087375640869"
"Llama-2-7b-hf","finished","-","","","2024-08-15T01:48:47.000Z","38","","meta-llama/Llama-2-7b-hf","auto","2.27734375","false","[""wikitext2""]","4096","false","0","false","false","true","0.04255028189494453","5.159667015075684"
"Llama-2-7b-hf","finished","-","","","2024-08-15T01:48:44.000Z","37","","meta-llama/Llama-2-7b-hf","auto","1.69140625","false","[""wikitext2""]","4096","false","0","false","false","true","0.09586762486505974","5.350894451141357"
"Llama-2-7b-hf","finished","-","","","2024-08-15T01:48:44.000Z","37","","meta-llama/Llama-2-7b-hf","auto","1.78515625","false","[""wikitext2""]","4096","false","0","false","false","true","0.08418386163955911","5.295777797698975"
"Meta-Llama-3.1-8B","finished","-","","","2024-08-15T01:48:40.000Z","36","","meta-llama/Meta-Llama-3.1-8B","auto","3.419921875","false","[""wikitext2""]","8192","false","0","false","false","true","0.008729751184120072","5.612521171569824"
"Llama-2-7b-hf","finished","-","","","2024-08-15T01:48:35.000Z","91","","meta-llama/Llama-2-7b-hf","auto","1.7265625","false","[""wikitext2""]","4096","false","0","false","false","true","0.09130736213629044","5.300577163696289"
"Meta-Llama-3.1-8B","finished","-","","","2024-08-15T01:48:33.000Z","36","","meta-llama/Meta-Llama-3.1-8B","auto","3.173828125","false","[""wikitext2""]","8192","false","0","false","false","true","0.012279058447596415","5.623807907104492"
"Meta-Llama-3.1-8B","finished","-","","","2024-08-15T01:48:33.000Z","36","","meta-llama/Meta-Llama-3.1-8B","auto","3.091796875","false","[""wikitext2""]","8192","false","0","false","false","true","0.013757920648731124","5.621297359466553"
"Llama-2-7b-hf","finished","-","","","2024-08-15T01:48:31.000Z","37","","meta-llama/Llama-2-7b-hf","auto","1.43359375","false","[""wikitext2""]","4096","false","0","false","false","true","0.1370536352270471","5.6252665519714355"
"Meta-Llama-3.1-8B","finished","-","","","2024-08-15T01:48:24.000Z","38","","meta-llama/Meta-Llama-3.1-8B","auto","3.537109375","false","[""wikitext2""]","8192","false","0","false","false","true","0.007420752727252169","5.61502742767334"
"Meta-Llama-3.1-8B","finished","-","","","2024-08-15T01:48:20.000Z","36","","meta-llama/Meta-Llama-3.1-8B","auto","3.291015625","false","[""wikitext2""]","8192","false","0","false","false","true","0.01043785264221989","5.61502742767334"
"Llama-2-7b-hf","finished","-","","","2024-08-15T01:48:19.000Z","38","","meta-llama/Llama-2-7b-hf","auto","1.66796875","false","[""wikitext2""]","4096","false","0","false","false","true","0.09903364157828086","5.365962505340576"
"Llama-2-7b-hf","finished","-","","","2024-08-15T01:48:18.000Z","37","","meta-llama/Llama-2-7b-hf","auto","1.64453125","false","[""wikitext2""]","4096","false","0","false","false","true","0.10230421561043528","5.380186557769775"
"Llama-2-7b-hf","finished","-","","","2024-08-15T01:48:15.000Z","94","","meta-llama/Llama-2-7b-hf","auto","1.3984375","false","[""wikitext2""]","4096","false","0","false","false","true","0.14389865374412283","5.715667247772217"
"Meta-Llama-3.1-8B","finished","-","","","2024-08-15T01:48:06.000Z","35","","meta-llama/Meta-Llama-3.1-8B","auto","2.845703125","false","[""wikitext2""]","8192","false","0","false","false","true","0.019351560909372133","5.6351165771484375"
"Llama-2-7b-hf","finished","-","","","2024-08-15T01:48:04.000Z","38","","meta-llama/Llama-2-7b-hf","auto","2.08984375","false","[""wikitext2""]","4096","false","0","false","false","true","0.05518088862291477","5.175536155700684"
"Meta-Llama-3.1-8B","finished","-","","","2024-08-15T01:47:58.000Z","37","","meta-llama/Meta-Llama-3.1-8B","auto","3.326171875","false","[""wikitext2""]","8192","false","0","false","false","true","0.009941341432729707","5.616280555725098"
"Llama-2-7b-hf","finished","-","","","2024-08-15T01:47:57.000Z","38","","meta-llama/Llama-2-7b-hf","auto","1.50390625","false","[""wikitext2""]","4096","false","0","false","false","true","0.12432492793545416","5.5159454345703125"
"Llama-2-7b-hf","finished","-","","","2024-08-15T01:47:57.000Z","38","","meta-llama/Llama-2-7b-hf","auto","1.59765625","false","[""wikitext2""]","4096","false","0","false","false","true","0.10917296163744808","5.431130886077881"
"Meta-Llama-3.1-8B","finished","-","","","2024-08-15T01:47:52.000Z","35","","meta-llama/Meta-Llama-3.1-8B","auto","2.998046875","false","[""wikitext2""]","8192","false","0","false","false","true","0.015667363672659414","5.628830909729004"
"Meta-Llama-3.1-8B","finished","-","","","2024-08-15T01:47:52.000Z","35","","meta-llama/Meta-Llama-3.1-8B","auto","3.080078125","false","[""wikitext2""]","8192","false","0","false","false","true","0.013983252205635946","5.627574443817139"
"Llama-2-7b-hf","finished","-","","","2024-08-15T01:47:44.000Z","37","","meta-llama/Llama-2-7b-hf","auto","1.24609375","false","[""wikitext2""]","4096","false","0","false","false","true","0.1777365752711457","6.266732215881348"
"Meta-Llama-3.1-8B","finished","-","","","2024-08-15T01:47:43.000Z","35","","meta-llama/Meta-Llama-3.1-8B","auto","3.443359375","false","[""wikitext2""]","8192","false","0","false","false","true","0.008450668867134494","5.613773822784424"
"Meta-Llama-3.1-8B","finished","-","","","2024-08-15T01:47:40.000Z","35","","meta-llama/Meta-Llama-3.1-8B","auto","3.197265625","false","[""wikitext2""]","8192","false","0","false","false","true","0.011886507960225114","5.625062465667725"
"Llama-2-7b-hf","finished","-","","","2024-08-15T01:47:33.000Z","37","","meta-llama/Llama-2-7b-hf","auto","1.48046875","false","[""wikitext2""]","4096","false","0","false","false","true","0.12843074363984547","5.54862117767334"
"Llama-2-7b-hf","finished","-","","","2024-08-15T01:47:32.000Z","37","","meta-llama/Llama-2-7b-hf","auto","1.45703125","false","[""wikitext2""]","4096","false","0","false","false","true","0.13267215341115776","5.579258441925049"
"Llama-2-7b-hf","finished","-","","","2024-08-15T01:47:21.000Z","38","","meta-llama/Llama-2-7b-hf","auto","1.90234375","false","[""wikitext2""]","4096","false","0","false","false","true","0.07156075902698776","5.246842384338379"
"Meta-Llama-3.1-8B","finished","-","","","2024-08-15T01:47:21.000Z","35","","meta-llama/Meta-Llama-3.1-8B","auto","2.751953125","false","[""wikitext2""]","8192","false","0","false","false","true","0.022037337628394858","5.638891696929932"
"Meta-Llama-3.1-8B","finished","-","","","2024-08-15T01:47:17.000Z","35","","meta-llama/Meta-Llama-3.1-8B","auto","3.232421875","false","[""wikitext2""]","8192","false","0","false","false","true","0.0113210866378284","5.6200432777404785"
"Llama-2-7b-hf","finished","-","","","2024-08-15T01:47:13.000Z","35","","meta-llama/Llama-2-7b-hf","auto","1.41015625","false","[""wikitext2""]","4096","false","0","false","false","true","0.1415798149498399","5.741955757141113"
"Meta-Llama-3.1-8B","finished","-","","","2024-08-15T01:47:10.000Z","36","","meta-llama/Meta-Llama-3.1-8B","auto","2.986328125","false","[""wikitext2""]","8192","false","0","false","false","true","0.015923968688714655","5.62631893157959"
"Llama-2-7b-hf","finished","-","","","2024-08-15T01:47:10.000Z","38","","meta-llama/Llama-2-7b-hf","auto","1.31640625","false","[""wikitext2""]","4096","false","0","false","false","true","0.16122948417583322","5.888158321380615"
"Meta-Llama-3.1-8B","finished","-","","","2024-08-15T01:47:07.000Z","39","","meta-llama/Meta-Llama-3.1-8B","auto","2.904296875","false","[""wikitext2""]","8192","false","0","false","false","true","0.0178418156870244","5.628830909729004"
"Meta-Llama-3.1-8B","finished","-","","","2024-08-15T01:47:03.000Z","35","","meta-llama/Meta-Llama-3.1-8B","auto","3.349609375","false","[""wikitext2""]","8192","false","0","false","false","true","0.009623525661984968","5.61502742767334"
"Meta-Llama-3.1-8B","finished","-","","","2024-08-15T01:46:56.000Z","38","","meta-llama/Meta-Llama-3.1-8B","auto","3.103515625","false","[""wikitext2""]","8192","false","0","false","false","true","0.013536220172049303","5.622552871704102"
"Llama-2-7b-hf","finished","-","","","2024-08-15T01:46:54.000Z","90","","meta-llama/Llama-2-7b-hf","auto","1.3515625","false","[""wikitext2""]","4096","false","0","false","false","true","0.15356006701335875","5.810732841491699"
"Llama-2-7b-hf","finished","-","","","2024-08-15T01:46:52.000Z","43","","meta-llama/Llama-2-7b-hf","auto","1.05859375","false","[""wikitext2""]","4096","false","0","false","false","true","0.23049582111982825","9.07555103302002"
"Llama-2-7b-hf","finished","-","","","2024-08-15T01:46:47.000Z","37","","meta-llama/Llama-2-7b-hf","auto","1.29296875","false","[""wikitext2""]","4096","false","0","false","false","true","0.1665540683853952","6.061859607696533"
"Llama-2-7b-hf","finished","-","","","2024-08-15T01:46:46.000Z","37","","meta-llama/Llama-2-7b-hf","auto","1.26953125","false","[""wikitext2""]","4096","false","0","false","false","true","0.17205449634431627","6.095546245574951"
"Llama-2-7b-hf","finished","-","","","2024-08-15T01:46:36.000Z","89","","meta-llama/Llama-2-7b-hf","auto","1.0234375","false","[""wikitext2""]","4096","false","0","false","false","true","0.2420077241865368","14.620046615600586"
"Llama-2-7b-hf","finished","-","","","2024-08-15T01:46:36.000Z","40","","meta-llama/Llama-2-7b-hf","auto","1.71484375","false","[""wikitext2""]","4096","false","0","false","false","true","0.09280282286704702","5.304258346557617"
"Meta-Llama-3.1-8B","finished","-","","","2024-08-15T01:46:35.000Z","37","","meta-llama/Meta-Llama-3.1-8B","auto","3.138671875","false","[""wikitext2""]","8192","false","0","false","false","true","0.012892324796254826","5.618788719177246"
"Meta-Llama-3.1-8B","finished","-","","","2024-08-15T01:46:34.000Z","36","","meta-llama/Meta-Llama-3.1-8B","auto","2.658203125","false","[""wikitext2""]","8192","false","0","false","false","true","0.025095869631512047","5.648969650268555"
"Meta-Llama-3.1-8B","finished","-","","","2024-08-15T01:46:30.000Z","35","","meta-llama/Meta-Llama-3.1-8B","auto","2.892578125","false","[""wikitext2""]","8192","false","0","false","false","true","0.01813403456292967","5.62631893157959"
"Meta-Llama-3.1-8B","finished","-","","","2024-08-15T01:46:27.000Z","35","","meta-llama/Meta-Llama-3.1-8B","auto","2.810546875","false","[""wikitext2""]","8192","false","0","false","false","true","0.02031805692780704","5.637633323669434"
"Llama-2-7b-hf","finished","-","","","2024-08-15T01:46:27.000Z","37","","meta-llama/Llama-2-7b-hf","auto","1.22265625","false","[""wikitext2""]","4096","false","0","false","false","true","0.18360630416712273","6.335606098175049"
"Meta-Llama-3.1-8B","finished","-","","","2024-08-15T01:46:21.000Z","36","","meta-llama/Meta-Llama-3.1-8B","auto","3.255859375","false","[""wikitext2""]","8192","false","0","false","false","true","0.01095916165015785","5.6200432777404785"
"Llama-2-7b-hf","finished","-","","","2024-08-15T01:46:21.000Z","40","","meta-llama/Llama-2-7b-hf","auto","1.12890625","false","[""wikitext2""]","4096","false","0","false","false","true","0.2090887724551996","7.479498863220215"
"Meta-Llama-3.1-8B","finished","-","","","2024-08-15T01:46:15.000Z","36","","meta-llama/Meta-Llama-3.1-8B","auto","3.009765625","false","[""wikitext2""]","8192","false","0","false","false","true","0.015414893689494018","5.627574443817139"
"Llama-2-7b-hf","finished","-","","","2024-08-15T01:46:04.000Z","39","","meta-llama/Llama-2-7b-hf","auto","3.7421875","false","[""wikitext2""]","4096","false","0","false","false","true","0.005584427103093633","5.117587089538574"
"Llama-2-7b-hf","finished","-","","","2024-08-15T01:46:01.000Z","37","","meta-llama/Llama-2-7b-hf","auto","1.10546875","false","[""wikitext2""]","4096","false","0","false","false","true","0.2159939038702297","7.701051235198975"
"Llama-2-7b-hf","finished","-","","","2024-08-15T01:45:59.000Z","38","","meta-llama/Llama-2-7b-hf","auto","1.08203125","false","[""wikitext2""]","4096","false","0","false","false","true","0.22312707641486687","8.623448371887207"
